id,izhodisce,cas,zahtevnost,pot,visinaizhodisca,visinskarazlika 
2325,Suhadolnik,315,zelo zahtevna označena pot,čez Grdi graben in Dolce,901,1639
2325,Ravenska Kočna,390,zelo zahtevna označena pot,mimo žičnice in po Frischaufovi poti,1000,1540
2325,Suhadolnik,375,zelo zahtevna označena pot,čez Kokrsko sedlo in Dolce,901,1639
2325,Suhadolnik,315,zelo zahtevna označena pot,čez Grdi graben in Kokrsko Kočno,901,1639
2325,V Koncu,360,zelo zahtevna označena pot,čez Kokrsko Kočno,900,1640
2325,V Koncu,360,zelo zahtevna označena pot,čez Dolce,900,1640
2325,Ravenska Kočna,330,izjemno zahtevna označena pot,po ferati in Kremžarjevi poti,1000,1540
2325,Suhadolnik,375,zelo zahtevna označena pot,čez Kokrsko sedlo in Kokrsko Kočno,901,1639
2325,Ravenska Kočna,420,izjemno zahtevna označena pot,po ferati in Frischaufovi poti,1000,1540
2325,Ravenska Kočna,300,zelo zahtevna označena pot,čez Štularjevo planino in po Kremžarjevi poti,980,1560
2325,Ravenska Kočna,305,zelo zahtevna označena pot,umik Žrela in po Kremžarjevi poti,1000,1540
2325,Ravenska Kočna,390,zelo zahtevna označena pot,čez Štularjevo planino in po Frischaufovi poti,980,1560
2325,Ravenska Kočna,395,zelo zahtevna označena pot,umik Žrela in po Frischaufovi poti,1000,1540
2328,V Koncu,330,zahtevna označena pot,čez Kokrsko sedlo,900,1632
2328,V Koncu,285,zelo zahtevna neoznačena steza,čez Žmavčarje,900,1632
2328,Koča pod slapom Rinka,315,zelo zahtevna označena pot,skozi Turski žleb,1024,1508
2328,Suhadolnik,345,zahtevna označena pot,čez Kokrsko sedlo,901,1631
2328,Ravenska Kočna,345,zelo zahtevna označena pot,mimo žičnice in čez Dolgi hrbet,1000,1532
2328,V  Koncu,315,"zelo zahtevna neoznačena steza, zahtevna označena pot",čez Gamsov skret,900,1632
2328,Ravenska Kočna,375,izjemno zahtevna označena pot,po ferati in čez Dolgi hrbet,1000,1532
2328,Ravenska Kočna,350,zelo zahtevna označena pot,umik Žrela in čez Dolgi hrbet,1000,1532
2328,Ravenska Kočna,345,zelo zahtevna označena pot,čez Štularjevo planino in Dolgi hrbet,980,1552
2331,Suhadolnik,285,zelo zahtevna označena pot,čez Grdi graben,901,1619
2331,Ravenska Kočna,330,zelo zahtevna označena pot,mimo žičnice in po Kremžarjevi poti,1000,1520
2331,Suhadolnik,345,zelo zahtevna označena pot,čez Kokrsko sedlo,901,1619
2331,V Koncu,330,zelo zahtevna označena pot,,900,1620
2331,Suhadolnik,390,zelo zahtevno brezpotje,po jugozahodnem grebenu,901,1619
2331,Ravenska Kočna,360,izjemno zahtevna označena pot,po ferati in Kremžarjevi poti,1000,1520
2331,Ravenska Kočna,335,zelo zahtevna označena pot,umik Žrela in po Kremžarjevi poti,1000,1520
2331,Ravenska Kočna,330,zelo zahtevna označena pot,čez Štularjevo planino in po Kremžarjevi poti,980,1540
232559,Murijeva planina pod Mlinarjevim sedlom,480,alpinistični vzpon,Kokrska Kočna) (po SZ grebenu na Kočno oz. vrh Na Križu,1200,1284
2342,V Koncu,300,zelo zahtevna označena pot,čez Kokrsko sedlo,900,1573
2342,Ravenska Kočna,300,zelo zahtevna označena pot,mimo žičnice in po Frischaufovi poti,1000,1473
2342,V  Koncu,285,zelo zahtevna neoznačena steza,čez Gamsov skret,900,1573
2342,Ravenska Kočna,330,izjemno zahtevna označena pot,po ferati in Kremžarjevi poti,1000,1473
2342,Ravenska Kočna,300,zelo zahtevna označena pot,čez Štularjevo planino in po Frischaufovi poti,980,1493
2342,Ravenska Kočna,305,zelo zahtevna označena pot,umik Žrela in po Frischaufovi poti,1000,1473
2349,V Koncu,310,"zahtevna označena pot, lahko brezpotje",čez Kokrsko sedlo,900,1557
2349,V  Koncu,295,"zelo zahtevna neoznačena steza, lahko brezpotje",čez Gamsov skret,900,1557
2349,Suhadolnik,325,"zahtevna označena pot, lahko brezpotje",čez Kokrsko sedlo,901,1556
2349,Ravenska Kočna,355,"izjemno zahtevna označena pot, lahko brezpotje",po ferati in čez Dolgi hrbet,1000,1457
2349,Ravenska Kočna,325,"zelo zahtevna označena pot, lahko brezpotje",mimo žičnice in čez Dolgi hrbet,1000,1457
2349,Ravenska Kočna,325,"zelo zahtevna označena pot, lahko brezpotje",čez Štularjevo planino in Dolgi hrbet,980,1477
2349,Ravenska Kočna,330,"zelo zahtevna označena pot, lahko brezpotje",umik Žrela in čez Dolgi hrbet,1000,1457
2350,V Koncu,275,zahtevna neoznačena steza,čez Žmavčarje,900,1553
2350,Ravenska Kočna,275,zelo zahtevna označena pot,Slovenska pot,1000,1453
2350,Koča pod slapom Rinka,320,zelo zahtevna označena pot,čez Koroško Rinko,1024,1429
2350,Koča pod slapom Rinka,305,zelo zahtevna označena pot,skozi Turski žleb,1024,1429
2350,Belska Kočna,305,zelo zahtevna označena pot,,968,1485
2350,Ravenska Kočna,275,zelo zahtevna označena pot,skozi Žrelo,1000,1453
2350,Ravenska Kočna,290,zelo zahtevna označena pot,lovska pot,1000,1453
23387,Koča pod slapom Rinka,300,zelo zahtevna označena pot,Križ,1024,1409
23387,Ravenska Kočna,255,zelo zahtevna označena pot,Križ) (Slovenska pot,1000,1433
23387,V Koncu,270,zahtevna neoznačena steza,Križ) (čez Žmavčarje,900,1533
23387,Koča pod slapom Rinka,300,zelo zahtevna označena pot,Križ) (skozi Turski žleb,1024,1409
23387,Belska Kočna,285,zelo zahtevna označena pot,Križ,968,1465
23387,Ravenska Kočna,255,zelo zahtevna označena pot,Križ) (skozi Žrelo,1000,1433
23387,Ravenska Kočna,270,zelo zahtevna označena pot,Križ) (lovska pot,1000,1433
2380,Jermanca,270,zahtevna označena pot,čez Kamniško sedlo,900,1492
2380,Planina Podvežak,255,zahtevna označena pot,čez Srebrno sedlo,1500,892
2380,Dom v Kamniški Bistrici,345,zahtevno brezpotje,skozi Repov kot,601,1791
2380,Koča pod slapom Rinka,285,zahtevna označena pot,,1024,1368
2380,Jermanca,270,zahtevno brezpotje,skozi Repov kot,900,1492
2380,Planina Podvežak,285,zahtevna označena pot,čez Škarje,1500,892
2380,Na Razpotju,300,zahtevna označena pot,,770,1622
2380,Pred Belo,420,zahtevna označena pot,,571,1821
2380,Lovska koča na Brežičih,290,"zahtevna neoznačena steza, zahtevna označena pot",čez Srebrno sedlo,1490,902
2380,Kraljev dol,270,zahtevna označena pot,čez Srebrno sedlo,1400,992
2380,Planina Ravne,330,zahtevna označena pot,čez Dolgo trato in Srebrno sedlo,1500,892
2380,Planina  Ravne,360,zahtevna označena pot,čez Dolgo trato in Škarje,1500,892
2380,Dom Planincev v Logarski dolini,295,zahtevna označena pot,,837,1555
23388,V Koncu,255,zahtevna neoznačena steza,čez Žmavčarje,900,1474
23388,Koča pod slapom Rinka,285,zelo zahtevna označena pot,skozi Turski žleb,1024,1350
23388,Ravenska Kočna,270,zelo zahtevna označena pot,Slovenska pot,1000,1374
23388,Ravenska Kočna,270,zelo zahtevna označena pot,skozi Žrelo,1000,1374
23388,Ravenska Kočna,285,zelo zahtevna označena pot,lovska pot,1000,1374
23146,Planina Podvežak,210,zahtevna označena pot,čez Malo Ojstrico,1500,850
23146,Planina Podvežak,240,zahtevna označena pot,mimo Kocbekovega doma,1500,850
23146,Na Razpotju,250,zelo zahtevna označena pot,Kopinškova pot,770,1580
23146,Robanov kot,315,zahtevna označena pot,čez Malo Ojstrico,650,1700
23146,Na Razpotju,255,zahtevna označena pot,čez Škarje,770,1580
23146,Dom Planincev v Logarski dolini,245,zelo zahtevna označena pot,Kopinškova pot,837,1513
23146,Dom Planincev v Logarski dolini,250,zahtevna označena pot,čez Škarje,837,1513
23146,Pred Belo,405,zahtevna označena pot,,571,1779
23146,Planina Ravne,255,zahtevna označena pot,čez Malo Ojstrico,1580,770
23146,Pred Belo,360,"zelo zahtevna neoznačena steza, zahtevna označena pot",čez Skok in Šraj pesek,571,1779
23146,Kraljev dol,225,zahtevna označena pot,čez Malo Ojstrico,1400,950
23146,Lovska koča na Brežičih,275,"zahtevna neoznačena steza, zahtevna označena pot",lovska pot,1490,860
23146,Robanov kot,345,zahtevna označena pot,mimo Kocbekovega doma,650,1700
23146,Planina Ravne,315,zahtevna označena pot,čez Dolgo trato in mimo Kocbekovega doma,1500,850
23146,Kraljev dol,255,zahtevna označena pot,mimo Kocbekovega doma,1400,950
23146,Planina Ravne,285,zahtevna označena pot,čez Dolgo trato in Malo Ojstrico,1500,850
231532,Na Razpotju,250,"zahtevna označena pot, lahko brezpotje",Baba,770,1561
231323,V Koncu,240,"zahtevna neoznačena steza, lahko brezpotje",,900,1389
231323,Koča pod slapom Rinka,270,"zelo zahtevna označena pot, lahko brezpotje",skozi Turski žleb,1024,1265
2396,Jermanca,225,zahtevna označena pot,čez Kamniško sedlo,900,1353
2396,Koča pod slapom Rinka,225,zahtevna označena pot,,1024,1229
2396,Dom v Kamniški Bistrici,300,zahtevna označena pot,,601,1652
2396,V Koncu,345,zelo zahtevna označena pot,čez Tursko goro,900,1353
23391,Koča pod slapom Rinka,255,zelo zahtevna označena pot,skozi Turski žleb,1024,1227
23391,Jermanca,285,zelo zahtevna označena pot,čez Kamniško sedlo,900,1351
23391,Koča pod slapom Rinka,270,zelo zahtevna označena pot,čez Kotliče,1024,1227
23391,V Koncu,255,zahtevna neoznačena steza,čez Žmavčarje,900,1351
23391,Suhadolnik,375,zelo zahtevna označena pot,,901,1350
23318,Dom na Gospincu,200,lahka označena pot,čez Dolgo njivo,1491,733
23318,Kriška planina,225,lahka označena pot,čez planino Koren,1480,744
23318,V Koncu,240,zelo zahtevna označena pot,,900,1324
23318,Suhadolnik,255,zelo zahtevna označena pot,,901,1323
23318,Kokra (Podlebelca),285,delno zahtevna označena pot,,559,1665
23318,Žagana peč,250,zelo zahtevna neoznačena steza,Lovska pot,812,1412
23318,Planina Jezerca,240,lahka označena pot,čez planino Koren,1410,814
23318,Dom na Gospincu,250,zahtevna označena pot,čez Zvoh,1491,733
23318,Kriška planina,250,zahtevna označena pot,čez Zvoh,1480,744
23318,Žagana peč,315,"delno zahtevna neoznačena pot, lahka označena pot",čez Škrbino,812,1412
23318,Planina Jezerca,265,zahtevna označena pot,mimo Doma na Krvavcu in čez Zvoh,1410,814
23318,Kokra (Roblek),235,delno zahtevna označena pot,,906,1318
23318,Markova raven,270,lahka označena pot,po markirani poti,980,1244
2385,Dom pod Storžičem,180,zelo zahtevna označena pot,skozi Žrelo,1123,1009
2385,Dom pod Storžičem,180,zahtevna označena pot,čez Škarjev rob,1123,1009
2385,Povlje,240,lahka označena pot,po jugozahodnem žlebu,710,1422
2385,Laško,210,zahtevna označena pot,čez Kališče,815,1317
2385,Mače,240,zahtevna označena pot,,600,1532
2385,Laško,250,lahka označena pot,čez Javornik,740,1392
2385,Jekarica,180,zahtevna označena pot,,994,1138
2385,Dom pod Storžičem,230,lahka označena pot,po jugozahodnem žlebu,1123,1009
2385,Dom pod Storžičem,225,zelo zahtevna označena pot,čez Psico,1123,1009
2385,Zalog,270,zelo zahtevna označena pot,čez Psico,600,1532
2385,Bašelj,240,zahtevna označena pot,,590,1542
2385,Gozd,285,zelo zahtevna označena pot,čez Psico,891,1241
2385,Planina Vetrh,200,"lahka neoznačena steza, zahtevna označena pot",čez Javorniški preval,1185,947
2385,Laško,210,zahtevna neoznačena steza,po jugozahodnem grebenu,740,1392
2385,Bašelj,245,zahtevna neoznačena steza,mimo sv. Lovrenca in po JZ grebenu,590,1542
2385,Zalog,270,lahka označena pot,čez planino Javornik in po jugozahodnem žlebu,600,1532
2385,Križe,360,zahtevna označena pot,čez Psico,508,1624
2385,Bašelj,250,zahtevna označena pot,mimo bolnice Košuta,590,1542
2385,Gozd,290,delno zahtevna označena pot,po jugozahodnem žlebu,891,1241
2385,Tržiški graben,220,zahtevna označena pot,čez Javorniški preval,1010,1122
2385,Zalog,275,lahka označena pot,pod Psico in po jugozahodnem žlebu,600,1532
2385,Laško,270,zahtevna označena pot,mimo sv. Lovrenca in čez Bašeljski preval,740,1392
2385,Bašelj,305,zahtevna označena pot,mimo sv. Lovrenca in čez Bašeljski preval,590,1542
2385,Babni Vrt,240,"zahtevna neoznačena steza, zahtevna označena pot",mimo sv. Lovrenca in po jugozahodnem grebenu,602,1530
2385,Spodnja Kokra,345,zahtevna označena pot,,530,1602
2385,MHE Zabukovec,240,zahtevna označena pot,čez Bašeljski preval,767,1365
2385,Spodnja Kokra,355,"lahka neoznačena steza, zahtevna označena pot",čez Babo,530,1602
2385,Babni Vrt,280,"lahka neoznačena steza, lahka označena pot",mimo sv. Lovrenca in po jugozahodnem žlebu,602,1530
2385,Križe,365,delno zahtevna označena pot,po jugozahodnem žlebu,508,1624
2385,Babni Vrt,300,"lahka neoznačena steza, zahtevna označena pot",mimo sv. Lovrenca in čez Bašeljski preval,602,1530
231587,Jermanca,225,zahtevno brezpotje,Zeleniške špice) (skozi Repov kot,900,1227
231587,Dom v Kamniški Bistrici,300,zahtevno brezpotje,Zeleniške špice) (skozi Repov kot,601,1526
23697,Planina Podvežak,150,lahka označena pot,čez Prag,1500,614
23697,Planina Ravne,135,lahka označena pot,čez Zelene trate,1500,614
23697,Planina Ravne,150,lahka označena pot,čez Dolgo trato,1500,614
23697,Planina Ravne,165,lahka neoznačena steza,čez Dleskovec,1500,614
23438,Planina Podvežak,140,lahka označena pot,Veža) (čez Prag,1500,610
23438,Planina Ravne,135,lahka označena pot,Veža) (čez Zelene trate,1500,610
23438,Planina Ravne,150,lahka označena pot,Veža) (čez Dolgo trato,1500,610
23438,Planina Ravne,165,lahka neoznačena steza,Veža) (čez Dleskovec,1500,610
23438,Kraljev dol,155,lahka označena pot,Veža) (čez planino Vodole,1400,710
231525,V Koncu,195,"zelo zahtevna neoznačena steza, lahko brezpotje",čez Gamsov skret,900,1200
23390,V Koncu,210,zahtevna označena pot,čez Kokrsko sedlo,900,1200
23390,V  Koncu,195,zelo zahtevna neoznačena steza,čez Gamsov skret,900,1200
23390,Suhadolnik,225,zahtevna označena pot,,901,1199
231035,Na Razpotju,220,zahtevna označena pot,markirana pot,770,1313
231035,Dom Planincev v Logarski dolini,215,zahtevna označena pot,markirana pot,837,1246
231035,Na Razpotju,220,zahtevno brezpotje,lovska pot,770,1313
231035,Dom Planincev v Logarski dolini,215,zahtevno brezpotje,lovska pot,837,1246
23389,V Koncu,180,zahtevna neoznačena steza,čez Žmavčarje,900,1170
23148,Planina Loka,115,lahka označena pot,,1435,627
23148,Bukovnik,145,zelo zahtevna označena pot,plezalna pot,1327,735
23148,Snežna jama,105,lahka označena pot,,1500,562
23148,Bukovnik,170,lahka označena pot,čez Durce,1327,735
23148,Luče,280,lahka označena pot,,522,1540
23148,Radušnik,190,lahka označena pot,,1040,1022
23148,Rogovilec,270,zelo zahtevna označena pot,mimo Grohata po plezalni poti,590,1472
23148,Planina Vodol,160,lahka označena pot,,1324,738
23148,Rogovilec,270,delno zahtevna označena pot,preko planine Arta,590,1472
23148,Planina Kosmačeve Rastke,175,lahka označena pot,,1042,1020
23148,Bistra,295,lahka označena pot,,808,1254
23103,V Koncu,195,zahtevna označena pot,,900,1147
23103,Žagana peč,195,"delno zahtevna neoznačena pot, zahtevna označena pot",Lovska pot,812,1235
23103,Suhadolnik,210,zahtevna označena pot,,901,1146
23103,Dom na Gospincu,235,delno zahtevna označena pot,čez Dolgo Njivo,1491,556
23103,Kriška planina,260,delno zahtevna označena pot,čez planino Koren,1480,567
23103,Kriška planina,285,zahtevna označena pot,čez Zvoh,1480,567
23103,Dom na Gospincu,285,zahtevna označena pot,čez Zvoh,1491,556
23103,Planina Jezerca,275,delno zahtevna označena pot,čez planino Koren,1410,637
23103,Planina Jezerca,300,zahtevna označena pot,mimo Doma na Krvavcu in čez Zvoh,1410,637
23103,Markova raven,330,delno zahtevna označena pot,po markirani poti,980,1067
23103,Kokra (Roblek),270,delno zahtevna označena pot,čez Kalce,906,1141
231268,Planina Loka,100,lahko brezpotje,,1435,594
231268,Planina Vodol,145,lahko brezpotje,,1324,705
231268,Bistra,280,lahko brezpotje,,808,1221
23696,Planina Ravne,145,lahko brezpotje,čez Zelene trate,1500,529
23696,Planina Ravne,145,lahko brezpotje,čez planino Polšak,1500,529
23696,Planina Ravne,175,lahko brezpotje,čez Dolgo trato,1500,529
23358,Planina Podvežak,195,delno zahtevna neoznačena pot,mimo Kocbekovega doma,1564,459
23358,Lovska koča na Brežičih,190,zahtevna neoznačena steza,lovska pot,1490,533
23358,Pred Belo,330,delno zahtevna neoznačena pot,,571,1452
23358,Planina Ravne,270,delno zahtevna neoznačena pot,čez Dolgo trato,1500,523
23358,Robanov kot,300,"zahtevna označena pot, delno zahtevna neoznačena pot",mimo Kocbekovega doma,650,1373
23358,Planina Ravne,240,delno zahtevna neoznačena pot,,1580,443
231392,Planina Podvežak,150,lahka označena pot,,1500,517
231392,Planina Ravne,225,lahka označena pot,čez Dolgo trato,1500,517
23316,Kriška planina,135,lahka označena pot,čez planino Koren,1480,519
23316,Kriška planina,160,zahtevna označena pot,čez Zvoh,1480,519
23316,Planina Jezerca,150,lahka označena pot,čez planino Koren,1410,589
23316,Markova raven,195,lahka označena pot,po označeni poti,980,1019
23316,Dom na Gospincu,160,zahtevna označena pot,čez Zvoh,1492,507
23316,Dom na Gospincu,145,lahka označena pot,čez Dolgo njivo,1491,508
23316,Planina Jezerca,175,zahtevna označena pot,mimo Doma na Krvavcu,1410,589
23316,Kokra (Podlebelca),230,delno zahtevna označena pot,,559,1440
23316,Kokra (Roblek),180,delno zahtevna označena pot,,906,1093
23319,Kriška planina,135,lahka označena pot,,1480,509
23319,Planina Jezerca,150,lahka označena pot,,1410,579
